City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
383,Gainesville,US,2021-09-24 20:51:18,29.6516,-82.3248,86.68,59,20,9.22
384,Yakeshi,CN,2021-09-24 20:53:33,49.2833,120.7333,51.48,95,100,2.24
385,Shache,CN,2021-09-24 20:53:33,38.4167,77.2406,71.49,15,0,5.99
386,Nalut,LY,2021-09-24 20:53:34,30.3333,10.85,86.13,20,2,8.28
387,Morondava,MG,2021-09-24 20:53:34,-20.2833,44.2833,72.52,88,3,5.3
388,Nedjo,ET,2021-09-24 20:53:34,9.5046,35.5019,57.6,97,100,1.86
389,Laguna,US,2021-09-24 20:48:48,38.421,-121.4238,100.63,28,1,1.99
390,Lahat,ID,2021-09-24 20:53:35,-3.8,103.5333,72.57,92,48,1.79
391,Kintampo,GH,2021-09-24 20:53:35,8.0563,-1.7306,72.79,92,100,2.37
392,Kijang,KR,2021-09-24 20:53:35,35.2442,129.2139,67.73,82,78,15.52
393,Katsuura,JP,2021-09-24 20:53:35,35.1333,140.3,72.19,79,100,15.37
394,Boyolangu,ID,2021-09-24 20:53:36,-8.1181,111.8935,73.74,93,64,1.86
395,Banda Aceh,ID,2021-09-24 20:53:36,5.5577,95.3222,79.36,81,22,10.31
396,Santa Isabel Do Rio Negro,BR,2021-09-24 20:53:36,-0.4139,-65.0192,85.55,70,100,0.78
397,Athabasca,CA,2021-09-24 20:53:36,54.7169,-113.2854,68.83,32,88,14.94
398,Aleksandrov Gay,RU,2021-09-24 20:53:37,50.147,48.5704,53.04,77,95,11.63
399,Zhirnovsk,RU,2021-09-24 20:53:37,50.9845,44.7735,44.73,81,8,4.81
400,Alta Floresta,BR,2021-09-24 20:53:37,-9.8756,-56.0861,87.62,55,20,4.61
401,Locri,IT,2021-09-24 20:53:37,38.2414,16.2623,74.75,64,0,5.08
402,Novo Aripuana,BR,2021-09-24 20:53:09,-5.1206,-60.3797,88.11,54,99,1.52
403,Balykshi,KZ,2021-09-24 20:53:38,47.0667,51.8667,60.8,59,40,20.13
404,Plettenberg Bay,ZA,2021-09-24 20:53:38,-34.0527,23.3716,56.3,86,72,3.31
405,Garowe,SO,2021-09-24 20:53:38,8.4054,48.4845,77.09,61,95,16.24
406,Ambon,ID,2021-09-24 20:53:38,-3.6954,128.1814,75.34,94,20,5.75
407,Maracacume,BR,2021-09-24 20:53:39,-2.0428,-45.9592,80.56,72,91,5.68
408,Geraldton,AU,2021-09-24 20:53:39,-28.7667,114.6,46.81,87,4,6.91
409,Mahon,ES,2021-09-24 20:53:39,39.8885,4.2658,75.76,94,75,10.36
410,Guanica,PR,2021-09-24 20:53:40,17.9716,-66.908,89.91,72,37,7.0
411,Puerto Cabello,VE,2021-09-24 20:53:40,10.4731,-68.0125,92.75,76,15,10.89
412,Bhalki,IN,2021-09-24 20:53:40,18.0333,77.2167,72.75,90,100,5.55
413,Makakilo City,US,2021-09-24 20:53:40,21.3469,-158.0858,81.28,70,75,9.22
414,Boende,CD,2021-09-24 20:53:41,-0.2167,20.8667,70.38,96,100,1.3
415,Thaba-Tseka,LS,2021-09-24 20:53:41,-29.522,28.6084,57.63,38,79,3.89
416,San Quintin,MX,2021-09-24 20:53:41,30.4833,-115.95,75.22,62,7,12.33
417,Saskylakh,RU,2021-09-24 20:53:41,71.9167,114.0833,29.12,94,100,10.76
418,Blackfoot,US,2021-09-24 20:53:42,43.1905,-112.345,76.57,19,2,7.0
419,Billings,US,2021-09-24 20:52:33,45.7833,-108.5007,74.28,29,20,0.0
420,Itarema,BR,2021-09-24 20:53:42,-2.9248,-39.9167,79.45,79,80,15.95
421,Bubaque,GW,2021-09-24 20:51:07,11.2833,-15.8333,81.57,76,24,4.94
422,San Cristobal,VE,2021-09-24 20:53:42,7.7669,-72.225,87.98,54,40,6.53
423,Okhotsk,RU,2021-09-24 20:53:42,59.3833,143.3,46.96,73,0,2.68
424,Scottsbluff,US,2021-09-24 20:50:43,41.8666,-103.6672,74.79,28,1,7.0
425,Uarini,BR,2021-09-24 20:53:43,-2.99,-65.1083,75.15,61,84,1.52
426,Tomohon,ID,2021-09-24 20:53:43,1.3346,124.8392,65.34,92,94,2.57
427,Alugan,PH,2021-09-24 20:53:43,12.2188,125.4808,81.48,83,33,8.21
428,Coahuayana,MX,2021-09-24 20:53:44,18.7333,-103.6833,87.78,66,99,5.79
429,Aleksandriya,RU,2021-09-24 20:53:44,45.0947,43.2456,51.78,73,9,4.27
430,Albury,AU,2021-09-24 20:53:44,-36.0833,146.9167,44.11,87,4,6.91
431,Playas,EC,2021-09-24 20:53:44,-2.6333,-80.3833,73.38,79,41,11.16
432,Yokadouma,CM,2021-09-24 20:53:44,3.5167,15.05,68.65,96,100,2.08
433,Vao,NC,2021-09-24 20:53:45,-22.6667,167.4833,68.25,66,100,13.73
434,Charsadda,PK,2021-09-24 20:53:45,34.1435,71.7317,83.01,61,0,4.72
435,Ayorou,NE,2021-09-24 20:53:45,14.7308,0.9174,95.58,26,76,8.37
436,Romitan,UZ,2021-09-24 20:53:46,39.9343,64.3814,62.55,48,0,4.61
437,Tual,ID,2021-09-24 20:53:46,-5.6667,132.75,79.88,81,58,15.68
438,Tubuala,PA,2021-09-24 20:53:46,9.5167,-79.0333,84.33,87,100,3.18
439,Voznesenye,RU,2021-09-24 20:53:46,61.0106,35.4781,47.37,80,96,10.0
440,Roma,US,2021-09-24 20:53:31,43.2128,-75.4557,68.63,59,53,1.01
441,Shelburne,CA,2021-09-24 20:53:47,44.0787,-80.2041,58.75,86,98,11.95
442,Manadhoo,MV,2021-09-24 20:53:47,5.7667,73.3833,80.87,77,99,14.56
443,Cockburn Town,TC,2021-09-24 20:51:17,21.4612,-71.1419,84.16,65,40,0.0
444,Panzhihua,CN,2021-09-24 20:53:47,26.5851,101.7128,68.04,89,35,1.05
445,Bajil,YE,2021-09-24 20:53:47,15.0584,43.2851,88.97,56,46,1.36
446,Bosaso,SO,2021-09-24 20:53:48,11.2842,49.1816,90.23,48,100,17.11
447,Neryungri,RU,2021-09-24 20:53:48,56.6709,124.6491,38.34,92,100,1.99
448,Ponta Delgada,PT,2021-09-24 20:48:52,37.7333,-25.6667,71.51,77,20,8.05
449,Hovd,MN,2021-09-24 20:53:48,48.0056,91.6419,38.86,49,99,3.31
450,Una,IN,2021-09-24 20:53:48,20.8167,71.0333,77.4,89,15,5.75
451,Merritt Island,US,2021-09-24 20:53:49,28.5392,-80.672,88.11,66,1,8.05
452,Puerto Padre,CU,2021-09-24 20:53:49,21.195,-76.6028,94.21,61,59,11.36
453,Griffith,US,2021-09-24 20:53:49,41.5284,-87.4237,80.89,38,1,1.99
454,Hambantota,LK,2021-09-24 20:53:49,6.1241,81.1185,79.48,81,72,17.69
455,Guacimo,CR,2021-09-24 20:53:50,10.2104,-83.6807,82.09,70,100,4.61
456,Srednekolymsk,RU,2021-09-24 20:52:41,67.45,153.6833,31.6,89,30,6.26
457,Pasighat,IN,2021-09-24 20:53:50,28.0667,95.3333,75.69,88,86,3.29
458,Luanda,AO,2021-09-24 20:53:50,-8.8368,13.2343,75.2,78,0,6.91
459,Kaeo,NZ,2021-09-24 20:53:51,-35.1,173.7833,58.32,88,9,5.61
460,Kemin,KG,2021-09-24 20:53:51,42.7846,75.6892,53.51,28,0,5.41
461,Sassandra,CI,2021-09-24 20:53:51,4.95,-6.0833,76.44,92,23,7.54
462,Maple Creek,CA,2021-09-24 20:53:52,49.9168,-109.4848,68.49,19,21,8.05
463,Nyazepetrovsk,RU,2021-09-24 20:53:52,56.0531,59.6028,40.12,67,49,3.53
464,Ixtapa,MX,2021-09-24 20:53:52,20.7,-105.2,88.23,74,92,4.0
465,South River,US,2021-09-24 20:51:23,40.4465,-74.386,76.19,48,0,3.0
466,Mocuba,MZ,2021-09-24 20:53:52,-16.8392,36.9856,69.1,75,0,2.57
467,Ostroleka,PL,2021-09-24 20:53:53,53.0862,21.5757,50.49,75,91,10.33
468,Olavarria,AR,2021-09-24 20:53:53,-36.8927,-60.3225,66.02,59,0,7.72
469,Nakhon Thai,TH,2021-09-24 20:53:53,17.1006,100.8374,73.54,99,100,1.68
470,Gat,IL,2021-09-24 20:53:53,31.61,34.7642,72.28,60,0,1.57
471,Lasa,IT,2021-09-24 20:53:54,46.6166,10.7002,58.08,67,0,1.88
472,Katima Mulilo,NA,2021-09-24 20:53:54,-17.5,24.2667,70.56,30,0,5.97
473,Nanortalik,GL,2021-09-24 20:53:54,60.1432,-45.2371,35.35,54,3,7.07
474,Gdov,RU,2021-09-24 20:53:55,58.7406,27.8122,45.09,94,100,9.01
475,Drovyanaya,RU,2021-09-24 20:53:55,51.5833,113.0333,44.11,94,87,2.35
476,Neiafu,TO,2021-09-24 20:53:55,-18.65,-173.9833,74.08,94,75,5.75
477,Itoman,JP,2021-09-24 20:53:56,26.1247,127.6694,78.82,85,20,11.5
478,Wanaka,NZ,2021-09-24 20:50:09,-44.7,169.15,45.57,96,100,9.71
479,La Serena,CL,2021-09-24 20:53:56,-29.9078,-71.2542,56.71,82,90,11.5
480,Kaniama,CD,2021-09-24 20:53:56,-7.5667,24.1833,72.01,69,97,5.66
481,Rio Grande,BR,2021-09-24 20:53:56,-32.035,-52.0986,68.11,86,22,14.34
482,Macau,MO,2021-09-24 20:52:24,22.2006,113.5461,84.13,78,20,18.41
483,Santa Vitoria Do Palmar,BR,2021-09-24 20:53:57,-33.5189,-53.3681,57.92,87,1,9.26
484,Palmer,US,2021-09-24 20:53:57,42.1584,-72.3287,71.85,71,75,5.75
485,Axim,GH,2021-09-24 20:51:12,4.8699,-2.2405,77.18,91,50,6.2
486,Toa Alta,PR,2021-09-24 20:53:57,18.3883,-66.2482,89.46,70,75,5.75
487,Damietta,EG,2021-09-24 20:53:58,31.4165,31.8133,76.89,60,44,11.07
488,Shima,CN,2021-09-24 20:53:58,24.4478,117.8111,82.22,91,1,2.1
489,Tecoanapa,MX,2021-09-24 20:53:58,16.5167,-98.75,86.29,67,100,8.95
490,Great Yarmouth,GB,2021-09-24 20:53:58,52.6083,1.7305,67.01,84,100,6.69
491,Kamenka,RU,2021-09-24 20:53:59,51.3223,42.7678,50.77,71,100,7.31
492,Bogorodskoye,RU,2021-09-24 20:53:59,56.55,37.8833,40.71,96,53,6.26
493,Newport,GB,2021-09-24 20:53:59,51.5877,-2.9984,64.85,92,59,6.91
494,Chapada Dos Guimaraes,BR,2021-09-24 20:53:59,-15.4606,-55.7497,87.46,18,43,2.33
495,Rio Cuarto,AR,2021-09-24 20:51:34,-33.1307,-64.3499,76.77,25,0,24.16
496,Kerema,PG,2021-09-24 20:54:00,-7.9631,145.7785,76.41,87,100,3.4
497,Chulman,RU,2021-09-24 20:54:00,56.8479,124.9104,39.18,91,100,1.74
498,Tootsi,EE,2021-09-24 20:54:00,58.5781,24.7925,47.66,96,100,5.75
499,Odessa,UA,2021-09-24 20:54:00,46.4775,30.7326,51.73,87,0,8.95
500,Vestmannaeyjar,IS,2021-09-24 20:49:44,63.4427,-20.2734,43.25,85,100,21.97
501,Kapuskasing,CA,2021-09-24 20:54:01,49.4169,-82.4331,46.49,93,90,9.22
502,Pavelets,RU,2021-09-24 20:54:01,53.7883,39.246,46.11,78,93,6.8
503,Assiniboia,CA,2021-09-24 20:54:02,49.6334,-105.9845,62.51,13,37,12.66
504,Bambanglipuro,ID,2021-09-24 20:54:02,-7.95,110.2833,75.07,91,57,4.36
505,Abu Samrah,SY,2021-09-24 20:54:02,35.3029,37.1841,64.92,48,0,7.96
506,San Patricio,US,2021-09-24 20:54:02,28.017,-97.5169,88.52,40,3,13.09
507,Maeriste,RO,2021-09-24 20:54:03,47.3167,22.8,45.81,84,93,2.15
508,Maceio,BR,2021-09-24 20:53:04,-9.6658,-35.7353,80.04,78,75,9.22
509,Tautira,PF,2021-09-24 20:51:50,-17.7333,-149.15,82.42,61,1,3.91
510,Launceston,AU,2021-09-24 20:54:03,-41.45,147.1667,37.8,88,9,1.01
511,Adrar,MR,2021-09-24 20:54:03,20.5022,-10.0711,92.98,17,49,7.78
512,Sistranda,NO,2021-09-24 20:54:03,63.7256,8.834,51.91,84,81,42.75
513,Andrews,US,2021-09-24 20:54:04,32.3187,-102.5457,87.42,20,1,13.8
514,Lengede,DE,2021-09-24 20:54:04,52.2049,10.3078,64.08,72,53,4.0
515,Nishihara,JP,2021-09-24 20:54:04,26.1842,127.7558,78.08,86,20,8.05
516,Ustye,RU,2021-09-24 20:54:04,59.6304,39.736,42.08,97,54,6.89
517,Lima,PE,2021-09-24 20:54:05,-12.0432,-77.0282,64.65,88,20,1.01
518,Walvis Bay,NA,2021-09-24 20:54:05,-22.9575,14.5053,56.08,87,4,2.3
519,Zabol,AF,2021-09-24 20:54:05,32.25,67.25,65.73,16,0,5.32
520,Namatanai,PG,2021-09-24 20:54:05,-3.6667,152.4333,79.95,77,62,5.08
521,Najran,SA,2021-09-24 20:54:06,17.4924,44.1277,77.65,20,78,1.48
522,Turukhansk,RU,2021-09-24 20:54:06,65.8167,87.9833,28.65,87,14,9.57
523,Cuamba,MZ,2021-09-24 20:54:06,-14.8031,36.5372,76.24,45,75,3.67
524,Shakawe,BW,2021-09-24 20:54:06,-18.3667,21.85,72.7,23,0,6.04
525,Nuevo Progreso,MX,2021-09-24 20:54:07,23.1667,-97.95,90.59,47,75,10.0
526,Tazovskiy,RU,2021-09-24 20:54:07,67.4667,78.7,31.35,87,6,7.81
527,Bolu,TR,2021-09-24 20:54:07,40.6667,31.5833,47.53,70,59,2.62
528,Bambous Virieux,MU,2021-09-24 20:54:07,-20.3428,57.7575,71.85,83,40,11.5
529,Pisco,PE,2021-09-24 20:54:08,-13.7,-76.2167,65.01,77,0,9.22
530,Sisimiut,GL,2021-09-24 20:51:40,66.9395,-53.6735,32.41,69,13,8.61
531,Ulladulla,AU,2021-09-24 20:54:08,-35.35,150.4667,57.87,76,44,8.37
532,Yeppoon,AU,2021-09-24 20:54:08,-23.1333,150.7333,55.18,75,3,2.44
533,Kitob,UZ,2021-09-24 20:54:09,39.0843,66.8332,66.78,17,0,5.08
534,Marsh Harbour,BS,2021-09-24 20:54:09,26.5412,-77.0636,83.61,67,56,2.91
535,Kalabo,ZM,2021-09-24 20:54:09,-14.97,22.6814,69.28,21,1,5.55
536,Vila,PT,2021-09-24 20:54:09,42.0304,-8.1588,56.34,91,73,3.11
537,Awjilah,LY,2021-09-24 20:54:10,29.1081,21.2869,73.58,54,0,14.74
538,Amapa,BR,2021-09-24 20:54:10,1.0,-52.0,79.84,64,100,8.72
539,Nome,US,2021-09-24 20:50:08,64.5011,-165.4064,35.67,70,90,9.22
540,Cabildo,AR,2021-09-24 20:54:10,-38.4842,-61.8954,68.23,53,0,13.33
541,Carutapera,BR,2021-09-24 20:54:10,-1.195,-46.02,80.67,74,91,9.04
542,Flin Flon,CA,2021-09-24 20:54:11,54.7682,-101.865,51.64,66,90,14.97
543,Ayan,RU,2021-09-24 20:54:11,56.45,138.1667,52.18,55,16,5.88
544,Port Blair,IN,2021-09-24 20:54:11,11.6667,92.75,80.87,84,98,13.73
545,Vanimo,PG,2021-09-24 20:54:11,-2.6741,141.3028,78.1,85,100,5.93
546,Iranshahr,IR,2021-09-24 20:54:12,27.2025,60.6848,91.74,35,0,4.61
547,Genhe,CN,2021-09-24 20:54:12,50.7833,121.5167,40.93,91,85,1.25
548,Priladozhskiy,RU,2021-09-24 20:54:12,59.85,31.4833,46.62,16,100,7.36
549,Bac Lieu,VN,2021-09-24 20:54:13,9.285,105.7244,78.17,88,100,5.68
550,Naryan-Mar,RU,2021-09-24 20:54:13,67.6713,53.087,39.13,90,73,9.6
551,Chernyshevskiy,RU,2021-09-24 20:54:13,63.0128,112.4714,34.29,93,99,4.79
552,East London,ZA,2021-09-24 20:54:13,-33.0153,27.9116,62.11,74,27,4.14
553,Matamoros,MX,2021-09-24 20:54:14,25.5333,-103.25,89.11,32,2,6.31
554,Pontal Do Parana,BR,2021-09-24 20:54:14,-25.6533,-48.5128,74.41,87,63,3.65
555,Petropavlovsk-Kamchatskiy,RU,2021-09-24 20:54:14,53.0452,158.6483,34.39,100,40,8.95
556,Sao Jose Da Coroa Grande,BR,2021-09-24 20:54:14,-8.8978,-35.1478,76.66,84,16,12.82
557,Gondanglegi,ID,2021-09-24 20:54:15,-7.7479,112.0132,74.03,89,22,6.87
558,Marawi,PH,2021-09-24 20:54:15,7.9986,124.2928,67.64,94,100,2.01
559,Bushehr,IR,2021-09-24 20:54:15,28.9684,50.8385,89.46,39,1,7.72
560,Ardahan,TR,2021-09-24 20:54:15,41.1087,42.7022,39.58,86,89,2.39
561,Liverpool,GB,2021-09-24 20:54:16,53.4106,-2.9779,66.88,84,40,6.91
562,Mitzic,GA,2021-09-24 20:54:16,0.7821,11.549,70.3,93,99,2.98
563,Okato,NZ,2021-09-24 20:54:16,-39.2,173.8833,50.41,78,6,6.46
564,Skibbereen,IE,2021-09-24 20:54:16,51.55,-9.2667,64.2,95,100,7.9
565,Rosarito,MX,2021-09-24 20:54:17,32.3333,-117.0333,90.09,66,37,8.48
566,Prince Rupert,CA,2021-09-24 20:54:17,54.3161,-130.3201,53.69,98,90,10.36
567,Rafraf,TN,2021-09-24 20:54:17,37.1904,10.1837,80.91,84,77,22.84
568,Jacareacanga,BR,2021-09-24 20:54:17,-6.2222,-57.7528,74.7,93,85,4.23
569,Lingao,CN,2021-09-24 20:54:18,19.9103,109.6859,78.58,90,100,11.79
570,Eyl,SO,2021-09-24 20:54:18,7.9803,49.8164,76.95,78,17,15.12
571,Novyy Urengoy,RU,2021-09-24 20:54:19,66.0833,76.6333,32.13,77,0,7.92
572,Zhezkazgan,KZ,2021-09-24 20:54:19,47.8043,67.7144,47.01,31,77,12.68
573,Bilma,NE,2021-09-24 20:54:19,18.6853,12.9164,88.16,12,4,6.58
574,Manzhouli,CN,2021-09-24 20:54:20,49.6,117.4333,45.68,66,38,3.96
